,business_id,state,postal_code,is_open,categories
24315,ujInFnyExqAXtsti-qdrzg,PA,15206,1,"Asian Fusion, Bars, Nightlife, Restaurants, Sushi Bars, Cocktail Bars"
24316,iFEiMJoEqyB9O8OUNSdLzA,NC,28164,1,"Chinese, Restaurants"
24317,3RbQH-hz2-MQOBAG0gK_bg,SC,29710,0,"American (Traditional), Music Venues, Restaurants, Seafood, Nightlife, American (New), Arts & Entertainment"
24318,Ha83c9FSnVxUj7DA_1m53w,NC,28211,1,"Restaurants, Delis, Event Planning & Services, Caterers"
24319,dz3rsj4xhZc8OWTEgcmdhQ,NC,28212,0,"Restaurants, Dim Sum, Chinese"
24320,Lz0AJ2Hzr1ITh160NAnMoQ,NV,89074,1,"Restaurants, Fast Food, Burgers"
24321,XvhCPxnxDvISSsTpiKuo4w,IL,61822,1,"Event Planning & Services, Restaurants, Fast Food, Caterers"
24322,Y3pjXqh-kOdaQS3I-nQxQQ,OH,44134,1,"Restaurants, Chinese"
24323,hPclwunHi36YV8cPghWJBg,NV,89121,1,"Food Delivery Services, Food, Restaurants, Asian Fusion, Thai, Fast Food, Noodles"
24324,8DcFtolCfmxupCg-ijNJQA,NV,89117,0,"Restaurants, Sushi Bars"
24325,K0FtmxCgqJEbDNCyXyMX_w,NV,89130,1,"Chinese, Fast Food, Restaurants"
24326,yZweDoo2mcHxjojylN58OA,AZ,85044,0,"Food, Food Delivery Services, Pizza, Delis, Sandwiches, Caterers, Event Planning & Services, Restaurants"
24327,m1GXhsLGEE6Y38bBpWHRBg,NV,89052,1,"Soup, Food, Bakeries, Breakfast & Brunch, Bagels, Salad, Sandwiches, Restaurants"
24328,MfC-gz4G9vs7I2A28ino6Q,NV,89183,0,"Food, Cafes, Restaurants"
24329,5l8S70308R_Osh3hm2zj3Q,AZ,85086,1,"Breakfast & Brunch, Restaurants, Food, Bagels, Delis"
24330,hZgxNlArGoN0mWZvfCQWvA,AZ,85012,1,"Cafes, Restaurants, Breakfast & Brunch, Event Planning & Services, Caterers"
24331,7_582HYkh5Ki9n5aWK8dmQ,AZ,85204,0,"Pizza, Restaurants, Buffets, American (Traditional)"
24332,TnO9SmZoRNfJlbNV1wBKYw,OH,44111,1,"Restaurants, Gastropubs"
24333,U3kygJOTlTQFlfaZS7sQjA,NC,28203,1,"Hot Dogs, Vegetarian, Restaurants, Event Planning & Services, Caterers, American (Traditional)"
24334,AdNbLQQWgR28-GWU0G-qJw,NV,89130,1,"American (Traditional), Breakfast & Brunch, Restaurants, Diners"
24335,-40RDS4F54qiGiEQUsZaXA,PA,15238,0,"Bars, American (Traditional), Nightlife, Restaurants"
24336,h0ac6veyDcX5OsiQd5Y1Rw,AZ,85215,0,"Bars, Nightlife, Food, Pizza, Restaurants"
24337,aXgF2q1ciYIwUS2ULNNCgQ,AZ,85018,0,"Mediterranean, Coffee & Tea, Juice Bars & Smoothies, Restaurants, Food, Breakfast & Brunch"
24338,2pV-BNJvTL3f3EiMZlv6_w,NV,89131,1,"Japanese, Sushi Bars, Steakhouses, Restaurants"
24339,SlelFNxQz5PJbl6kkjI0OA,NV,89136,0,"Restaurants, Japanese"
24340,AGZt_nnu6chlLmFJ9ChS3w,OH,44087,1,"Burgers, Restaurants, Fast Food"
24341,-sjCxkxv6xU5rEVLFybAuA,NV,89014,0,"Barbeque, Restaurants, Steakhouses, American (Traditional), Seafood"
24342,ktAYPbPwmV7cWH-RWwihpA,NV,89002,0,"Steakhouses, Restaurants"
24343,bltn4FTcuRJY5IfiIIDINw,AZ,85032,1,"Sandwiches, Restaurants, Fast Food"
24344,Ou1eo0K1F3AReNg2Z3kjYQ,PA,15668,0,"Health Markets, Food, Bakeries, Gluten-Free, Restaurants, Specialty Food"
24345,O7D3kO1YMq3xfQG4sasZcA,NV,89104,0,"Restaurants, Sandwiches, Fast Food"
24346,Ue6-WhXvI-_1xUIuapl0zQ,AZ,85323,1,"Burgers, Restaurants, American (Traditional)"
24347,8cdI1E1lLS4tKYUm_cGjKw,PA,15037,1,"Nightlife, Restaurants, Pubs, Bars, Seafood, Diners"
24348,qSlfi_h5LdTAm7181FAZiw,NV,89109,1,"Comfort Food, Restaurants"
24349,vLGYQ96AjKV5zpW0q3795g,PA,15222,1,"Pizza, Restaurants"
24350,rXULENMtBohv3485zqG0XA,PA,15228,1,"Salad, Pizza, Restaurants, Sandwiches"
24351,IfdaoLWUc8LJU8BE3qb0Ng,OH,44095,0,"Event Planning & Services, Italian, Restaurants, Caterers, Pizza"
24352,w3ynHejR_YBVzJgP6rjb2w,AZ,85226,0,Restaurants
24353,wicakxIUAcTNdq6PjsqjFA,NC,28027,1,"Food, Pretzels, Restaurants, Fast Food, Bakeries"
24354,1Dj6aJTgH3bPXLfSCG1EYA,OH,44333,1,"Food, Nightlife, Bars, Burgers, Beer, Wine & Spirits, American (Traditional), Restaurants"
24355,6oyUUtgIqBEnMnB9B7-O7A,AZ,85021,0,"Chinese, Restaurants"
24356,0m99JzzybBddbP9mr2y5XA,NV,89183,1,"Fast Food, Restaurants, Chicken Shop"
24357,kABF0hYfAEnl166mn1zR1A,NV,89118,1,"Taiwanese, Restaurants, Noodles, Pasta Shops, Chinese, Food, Szechuan, Local Flavor, Soup, Specialty Food"
24358,7rqpu7hwyFTEBZOZoNv7iA,PA,15289,0,"Soul Food, Southern, Barbeque, Restaurants"
24359,IALVdIEdp8n6aJed1hBGhg,AZ,85257,1,"Food, Donuts, Breakfast & Brunch, Restaurants"
24360,OogWf7ikES5VofPrC7epRw,AZ,85257,0,"Restaurants, Food, Sandwiches, Fast Food"
24361,QSfFgtcIrFHMs3_TVXjCLA,OH,44144,1,"Event Planning & Services, American (Traditional), Caterers, Restaurants, Comfort Food, Sandwiches, Chicken Shop"
24362,Zhbv03meUS1VoatWzzuaVQ,OH,44109,1,"Restaurants, Burgers, Fast Food"
24363,Amo5UhXRFce_fegUnFEnMA,WI,53711,1,"Sports Bars, Nightlife, American (Traditional), Bars, Burgers, Sandwiches, Restaurants"
24364,oxig-TT9V2QttAvRqa5WNA,PA,15219,1,"Restaurants, Tapas/Small Plates, Sports Bars, Bars, Nightlife, American (Traditional), Pizza, Party & Event Planning, Event Planning & Services"
24365,wygqdsRpyEWUtZL-biMsgw,OH,44130,0,"Wine Bars, Coffee & Tea, Nightlife, Restaurants, American (New), Food, Bars, Italian"
24366,4uhCnAoedzwGTfm0w149Jg,OH,44094,0,"American (New), Restaurants, American (Traditional)"
24367,02uoqVZaw3A8XxwCX9sHcg,WI,53515,0,"American (Traditional), Restaurants"
24368,ueZc78i4FHSRnCRUqVyivQ,AZ,85022,0,"Restaurants, Mexican"
24369,6kZ5oQALI1NsP-y6H3cKWQ,AZ,85029,1,"Chicken Wings, Food, Pizza, Italian, Food Delivery Services, Restaurants"
24370,OgtRp5Vc9o0g16x5DCPiJQ,AZ,85251,1,"Juice Bars & Smoothies, Food, Fast Food, Restaurants"
24371,w-q9UTLqk6njQWOJEWelwA,AZ,85034,1,"Restaurants, Food, Bakeries, Breakfast & Brunch, Sandwiches"
24372,3w_Dw0LPQA3yWS1_gX8nAA,NC,28037,0,"Restaurants, Buffets"
24373,Gck19imUtC4SF8Ff9w_HGg,NC,28273,1,"Fast Food, Restaurants, Burgers"
24374,W97YBvhkOOel-HkBBfQbYw,OH,44105,1,"Sandwiches, Delis, Restaurants, Polish, Buffets"
24375,HJBN-TfKtjLFY__DmuEovg,NC,28079,1,"Restaurants, Pizza"
24376,_Ad2ZKhUl-krJFpaZ1FI8g,NV,89103,1,"Restaurants, Hot Pot, Korean, Asian Fusion, Buffets, Japanese"
24377,pfPC8ttNiiR5lGs51Um9jQ,OH,44256,1,"Bars, Pubs, Irish, Restaurants, Nightlife, Sports Bars"
24378,A5Xd85djipsW546Bq6qIYA,PA,15211,1,"Chinese, Restaurants"
24379,TccP2CT2WONOsEMxn2VWyQ,NC,28206,1,"Southern, Seafood, Fast Food, Restaurants"
24380,Z5TMiCHOGC7HtS-3gO-DOA,WI,53529,1,"American (Traditional), Restaurants"
24381,tM3I-ezrF9DEkkcw-WR6Ig,NV,89030,1,"Event Planning & Services, Food, Party Supplies, Mexican, Bounce House Rentals, Party Equipment Rentals, Restaurants, Tacos, Caterers"
24382,IUv-dRWHyds6ncxqVcxpGQ,NC,28202,0,"Restaurants, Mexican"
24383,Z5-DaN5V-wToUnjPJ3i0xQ,AZ,85203,1,"Ice Cream & Frozen Yogurt, Restaurants, Food, Desserts, Do-It-Yourself Food"
24384,6VIHhUlguWzD8bFptOS0UA,AZ,85305,1,"Restaurants, American (Traditional), Caribbean, Breakfast & Brunch"
24385,86GEMKUwqwwlRj_wWA2xKQ,SC,29732,0,"Restaurants, Food, Barbeque, Local Flavor"
24386,npWsKb9Z7IBxAmKPwGO3zQ,NV,89169,0,"Pizza, Restaurants, Food Delivery Services, Food"
24387,oqu4cC00QmoQiyGaDKK7EQ,AZ,85331,0,"Italian, Restaurants, Pizza"
24388,1dYpffQi3qdh-dkXF4LZBw,PA,15120,1,"Restaurants, Burgers, Food, Nightlife, Beer Bar, Bars, Cocktail Bars, American (Traditional), Juice Bars & Smoothies, American (New)"
24389,JsRt9LPgv-7guVcY4u6OQA,NC,28078,1,"Pizza, Restaurants, Italian, Seafood"
24390,uQavb7YPhMo89AjwZcjb0w,NV,89109,1,"Korean, Restaurants, Barbeque"
24391,Ljkz7jHZKpe_DhWVHAtbTg,NC,28079,0,"Restaurants, American (Traditional), Burgers"
24392,BIBWGO_r_1znnlmLbp4Nxg,NV,89101,1,"Event Planning & Services, Buffets, Hotels & Travel, Restaurants, Hotels, Arts & Entertainment, Casinos"
24393,Ctyt6cIbMVzT4jJsIj9H8w,NV,89131,1,"Fruits & Veggies, Organic Stores, Farmers Market, Juice Bars & Smoothies, Salad, Food, Restaurants, Health Markets, Grocery, Specialty Food"
24394,V5BS6D63Py-13yxBxNZ63A,AZ,85260,0,"Restaurants, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Food"
24395,z_rPwju07o2YlgPtf2M70w,OH,44107,1,"Restaurants, Bars, American (Traditional), Nightlife, Gastropubs"
24396,p1BuuerHzEQ26BKeuA5-CA,OH,44224,1,"Fast Food, Food, Donuts, Restaurants, Bagels, Coffee & Tea"
24397,arGniOYnqFcK5ixp-KO9og,NV,89108,0,"Restaurants, Barbeque"
24398,ojQJWz5U_UHZV3h4oGc0XQ,NV,89103,0,"Sports Bars, Bars, Cocktail Bars, American (Traditional), Nightlife, Food, Restaurants"
24399,EAs61Wm1O6tLjCs8t2eP-Q,AZ,85338,1,"Chinese, Cantonese, Szechuan, Restaurants, Asian Fusion"
24400,7pQTDKQEQmwxRpxd8eD7fQ,OH,44052,1,"Coffee & Tea, Soup, Food, Bakeries, Comfort Food, Breakfast & Brunch, Restaurants"
24401,zGd3To7bOB4K20DuBZlSLA,AZ,85236,1,"Food, Event Planning & Services, Salad, Mexican, Caterers, Seafood, Fast Food, Restaurants"
24402,FAiZp6pLY5l9JITMQPASbg,NV,89101,1,"Restaurants, Tapas Bars, Burgers, Breakfast & Brunch, Pubs, Nightlife, Bars, Cocktail Bars, American (New)"
24403,VV4NAmS0KJ8A8xOcQnKB6A,OH,44106,1,"Food, Restaurants, Breakfast & Brunch, Coffee & Tea"
24404,wS93L5cWvM9qCaaW_2yIzw,PA,15108,1,"Restaurants, Florists, Food, Videos & Video Game Rental, Flowers & Gifts, Books, Mags, Music & Video, Shopping, Bakeries"
24405,G2x-IPEd1HvqjSnt908qhg,AZ,85201,1,"Restaurants, Mexican"
24406,nLmgrCtMOkenVoJm2n8O4g,NC,28202,1,"Food, Coffee & Tea, Restaurants"
24407,Y1Y5aSg5YUFHkpqUnkydig,OH,44131,1,"American (Traditional), Sports Bars, Chicken Wings, Nightlife, Steakhouses, Restaurants, Burgers, Bars"
24408,AfuYockOIOH9WsDJHRvVlA,AZ,85018,0,"Mexican, Restaurants"
24409,nsV7GSss-8KnQbOA3zHtGw,OH,44321,1,"Restaurants, Sandwiches, Pizza, Bars, Beer Bar, Salad, Nightlife"
24410,mfQlXkeNhW1vz_1iq63mNQ,AZ,85323,1,"Fast Food, Restaurants, Mexican"
24411,Z70uWSYfXlPObNRyLK9MeQ,NV,89129,1,"Golf, Restaurants, Active Life, Event Planning & Services"
24412,uD5fTga5_jVLx8IdKHBbgg,NC,28202,0,"Food, Coffee & Tea, Restaurants"
24413,nIJr76IGIGS3nkmieY3Vow,OH,44106,1,"Italian, Restaurants"
24414,BDgEBbNWm6rKLb6JArc3xw,OH,44240,1,"Breakfast & Brunch, Food, Restaurants, Coffee & Tea, American (Traditional)"
24415,z-OhppazxWfHnUCzFTKQhw,NV,89146,0,"Food, Shaved Ice, Cafes, Desserts, Coffee & Tea, Restaurants"
24416,J2OibefJyBtz6pHDERExng,OH,44094,1,"Sandwiches, Restaurants, Fast Food"
24417,MDVbJicJvqaO4WGx0vEabQ,NV,89123,1,"Tex-Mex, American (Traditional), Bars, Nightlife, Restaurants"
24418,XBbuCmvFnfFd8JdQz4IvqQ,OH,44286,1,"Restaurants, Nightlife, American (Traditional), Bars, Burgers"
24419,-ArzVOksIBWmtM1ey90vDQ,NV,89109,1,"Food Court, Sandwiches, Restaurants"
24420,LDSsilH-ZmQ3C8h-ek2O-Q,NC,28173,0,"Restaurants, American (New), Salad, Caterers, Sandwiches, Burgers, American (Traditional), Event Planning & Services, Delis"
24421,Nh2fgoaTl3TMP8OBoOOFEA,NV,89101,0,"American (New), Restaurants"
24422,rh6yL-dxvCEo-bJk_UTE7w,AZ,85018,1,"Restaurants, American (New), Latin American"
24423,XmsBtCykUtObXg4Q1mYpvg,WI,53703,1,"Gastropubs, Restaurants, American (New), Local Flavor, Diners"
24424,lMx29wnA8FxJMcDoME_VoQ,PA,15205,0,"American (Traditional), Seafood, Restaurants"
24425,6ZvyA9xE0bKGanHOTjLioA,NC,28262,0,"Burgers, Sandwiches, American (Traditional), Barbeque, Steakhouses, Restaurants"
24426,5hVqzufhpkK8_ShufCcJaQ,OH,44333,1,"Sandwiches, American (Traditional), Restaurants"
24427,SRCepG6PbMvwKcfIUjk8bQ,NV,89108,0,"Pizza, Restaurants, Mexican"
24428,GkF0aKUFrmVQhDCfWetG3Q,AZ,85012,1,"Salad, Restaurants, Breakfast & Brunch, Food, American (Traditional), Juice Bars & Smoothies, Cafes, American (New)"
24429,9-jtewo0SHAyBRLljyyaGg,OH,44111,0,"American (Traditional), Restaurants"
24430,PytxYN64H5Mn-PRSEymb4A,AZ,85041,0,"Restaurants, Specialty Food, Food, Fast Food, Mexican, Ethnic Food, Seafood"
24431,Oft6C2yq-1AmcqmutODGIQ,PA,15071,1,"American (Traditional), Breakfast & Brunch, Soup, Restaurants, Food"
24432,AedKwfr0VdNj7Xmx70GW6g,NV,89117,0,"Breweries, Pubs, Food, American (Traditional), Restaurants, American (New), Nightlife, Bars"
24433,YILyHegzhy1vlc_LNVfObw,NV,89052,1,"Restaurants, Italian, Event Planning & Services, Venues & Event Spaces, Bars, Nightlife, Wine Bars"
24434,vA7BBQ9ro0fiKXE8tLF7zA,NV,89128,0,"Restaurants, Food, Steakhouses, Breweries"
24435,Fc1Stez0Me3UiIVT-pgRCg,OH,44147,1,"Restaurants, Pizza"
24436,tgFQQ4AK42geNLEMEioPeQ,NV,89102,1,"Japanese, Restaurants, Conveyor Belt Sushi, Sushi Bars"
24437,MTH-AcNyWfsBa9sXp04HcQ,AZ,85204,1,"Delis, Fast Food, Sandwiches, Restaurants, Food"
24438,NwWYSYGHFyHQMmsXu0SiYA,NC,28208,1,"Bars, Sports Bars, Nightlife, Restaurants, Burgers"
24439,hcvrYfF45o2QlAmJ4iixiA,AZ,85260,0,"Restaurants, Soul Food, Southern, Seafood"
24440,AM1zdle5q0H1ocIGt7S5Dw,AZ,85251,1,"Food, Delis, Restaurants, Convenience Stores, Breakfast & Brunch, Sandwiches"
24441,TenNB5TtwPxJ5EoZQ4WjaA,NC,28205,1,"Mediterranean, Restaurants, Salad, Middle Eastern"
24442,9WMBTUjzDFZf2KcBqNc2xw,OH,44026,1,"Vegetarian, Thai, Restaurants, Vegan, Gluten-Free"
24443,i3JAHAx5fWP5E96jwht5bw,AZ,85296,1,"American (Traditional), Chicken Wings, Restaurants, Sports Bars, Bars, Nightlife"
24444,QJ6GXAAMkgCZPF0bZk0xLw,NV,89130,0,"Mediterranean, Restaurants, Greek, Middle Eastern"
24445,ij163xaGsFv-bw-RH1DpKw,OH,44092,0,"Restaurants, American (Traditional), Breakfast & Brunch, Diners"
24446,GP9CbOmJJ-9HCVBh_SsGSQ,OH,44039,1,"Sandwiches, Fast Food, Restaurants"
24447,oKbjeaD9RuPhsmKW5lvY5A,WI,53589,1,"Active Life, Bowling, American (Traditional), Restaurants, Sports Bars, Nightlife, Bars, Karaoke"
24448,3HZAVQyr_9MfwGYilSYHsQ,AZ,85255,1,"Restaurants, Delis"
24449,ZKiLqSj-99xy5oeKY96DuQ,AZ,85308,0,"Local Flavor, Salad, Vegetarian, Restaurants"
24450,ghNYyKxJsyvOBDFIh8YDDQ,OH,44129,0,"Restaurants, Delis"
24451,RP79t7P6PZYoILkMkhkt6A,OH,44122,1,"Cinema, Arts & Entertainment, American (New), Restaurants"
24452,rXellZ1PeLnwI1jfz5hB7w,AZ,85308,0,"Restaurants, American (Traditional), Steakhouses"
24453,2zo1Gg_ERRjn5LzX9hzR5w,AZ,85283,1,"Sandwiches, Restaurants, Chicken Wings, Pizza, Salad"
24454,GvKx1QL6XLyMZnWZun1DPQ,NC,28173,1,"American (Traditional), Greek, Southern, Restaurants"
24455,3wW0ls1tLyYabs2lwEndzA,WI,53703,0,"Dive Bars, Bars, Greek, Nightlife, Restaurants, Delis"
24456,dZlqchaPDQo1N-iuop8_OQ,NC,28110,1,"Restaurants, Italian"
24457,v2p2jQ-FAse_FQI0LSh1pg,AZ,85073,0,"Breakfast & Brunch, Restaurants, Music Venues, Food, Nightlife, Ice Cream & Frozen Yogurt, Arts & Entertainment, Coffee & Tea"
24458,5l_rfMJ79mUpTafcB8URwA,AZ,85032,0,"Sandwiches, Food, Creperies, Restaurants, Ice Cream & Frozen Yogurt"
24459,WAzIjBcsRIY7HKhTMxVeow,OH,44114,0,"Gastropubs, Restaurants, American (New)"
24460,b_XIKJ2nNzksuWhfMTEehQ,PA,15205,0,"Brasseries, Restaurants, Nightlife, Belgian, Bars, American (New)"
24461,o3Re9LeqDZvVURFUGndwEg,NV,89106,0,"Food, Mexican, Grocery, Restaurants, Meat Shops, Ethnic Grocery, Specialty Food"
24462,41Kbugm-qmIQTt7unkALYQ,NV,89101,1,"Restaurants, Steakhouses, Nightlife, Bars, Wine Bars, Beer, Wine & Spirits, Seafood, Food"
24463,pehIhPluVUAOuOdML6rFRA,AZ,85015,1,"Fast Food, Chicken Wings, Restaurants, Italian, Pizza"
24464,TK4nUh28mp1rJAgA3hQCUQ,AZ,85054,0,"Restaurants, Bars, Barbeque, Nightlife, American (New)"
24465,9rCln1IgnAqDVYUXmlaY1w,AZ,85201,0,"Barbeque, Caterers, Restaurants, Event Planning & Services"
24466,YfpcrQbCMDE89aAlqg1SJQ,NV,89109,1,"Food Court, Restaurants"
24467,WOj8nPos3R9IIf0Pyttd8g,NC,28205,0,"Southern, French, Restaurants, Food, American (Traditional), American (New), Coffee & Tea, Sandwiches"
24468,uqPHO-o4stxGXLdxP3WNig,OH,44130,0,"Buffets, Restaurants, Halal, Indian"
24469,8SCLMB-jS-avkTRDeVKeqg,PA,15108,1,"Restaurants, Sandwiches"
24470,qUVnqIEYNbkHdUffYITr-Q,NV,89109,0,"Sandwiches, Specialty Food, Food, Restaurants, Pizza, Ice Cream & Frozen Yogurt"
24471,yhT2iTPtvQttZxYS9cNF0A,PA,15116,1,"Chicken Wings, Restaurants, Italian, Pizza"
24472,-mey4Ng682_5zsZUwNnFWg,AZ,85234,0,"Restaurants, Thai"
24473,_P-N2rDIJ2kHTPstjUWByQ,OH,44035,1,"Restaurants, Chinese"
24474,wsFAym4o1O5zfMOM2a4inA,AZ,85226,1,"Restaurants, Nightlife, Bars, American (Traditional)"
24475,jdIVIQeNBDyYCpFIy52Cgg,OH,44108,1,"American (New), Steakhouses, American (Traditional), Seafood, Italian, Restaurants"
24476,m7Vm0lyQC_BMkeaw6-sRkg,WI,53589,1,"Restaurants, Pizza"
24477,yrUDeng1LrDvgyyjI5GiHA,NC,28205,1,"Restaurants, Bars, Desserts, Vietnamese, Nightlife, Food, Beer Bar"
24478,AEbVacg65HX64QSUC5vzsg,PA,15205,1,"Cafes, Event Planning & Services, Caterers, Restaurants"
24479,jc4Wlgme6xI0-c1U_AKuBQ,NV,89012,1,"Restaurants, Thai"
24480,lDRcpgmlrURLOdYiFXQ7wg,NC,28079,0,"Mexican, Restaurants"
24481,AFH56n1hVLIHQtr5BvezTQ,AZ,85248,1,"Restaurants, Mexican"
24482,rFSFudIRrw08NXOY-B8O5A,NC,28075,0,"American (New), Event Planning & Services, Caterers, Seafood, Restaurants"
24483,6We2O5X62J_gduXU7jvf8w,AZ,85044,1,"Sandwiches, Pizza, Restaurants, Italian, Gluten-Free"
24484,vx0PR6hSRMGO5H8FAnszRw,AZ,85282,1,"Restaurants, Chinese"
24485,ohqeJybL1FuFzN4P8pwxhg,NV,89128,1,"Restaurants, Bagels, Mexican, Food"
24486,kP4h9pD5w_x2kztgJON40g,NC,28105,0,"Korean, Japanese, Restaurants"
24487,GtHWjaaAtDI45ml9wvUmUQ,WI,53716,1,"Bars, Chicken Wings, American (Traditional), Nightlife, Restaurants, Sports Bars"
24488,cUy8ww2wcqW-1RJLNSvBkA,WI,53711,0,"American (New), Gastropubs, Seafood, American (Traditional), Restaurants, Nightlife, Sports Bars, Bars"
24489,EbxaQO95C7PUNTmokE70XA,PA,15068,1,"Asian Fusion, Restaurants, Chinese"
24490,Y6Vw0FF8Qz9XD8fY4Z9Vfg,AZ,85224,1,"Taiwanese, Restaurants, Coffee & Tea, Chinese, Bubble Tea, Food"
24491,0wBS7MjIO14xfqbsNq8tLg,AZ,85233,0,"American (Traditional), Mexican, Restaurants, Nightlife, Bars"
24492,tI9k0Vqdx0EgNohUdSJCeg,NC,28104,1,"American (New), Nightlife, Bars, Restaurants, Chicken Wings, Sports Bars, American (Traditional)"
24493,yuHlQf76-UtEJQKprBSkYQ,NV,89145,1,"Restaurants, Tacos, Fast Food, Mexican"
24494,ygZSfAsnlztdeWZOlJA2Ug,AZ,85283,1,"Italian, Sandwiches, Restaurants, Pizza"
24495,AabpSQ3vV7I29Rjd5f4UPA,WI,53528,0,"Restaurants, American (Traditional)"
24496,QJfnq_F3qb3raMCZa48_3A,AZ,85281,0,"Pizza, Bars, Burgers, Restaurants, Nightlife, Sports Bars"
24497,IGxQTkbFxs25yDz3gHG8bA,PA,15217,1,"Thai, Restaurants, Japanese, Ramen, Sushi Bars, Asian Fusion"
24498,lxie3mQKrLBzcU93WN6D8g,WI,53562,1,"Mexican, Restaurants"
24499,i77HcRv19Pu14_THNLjQgg,OH,44130,1,"Salad, Comfort Food, American (Traditional), Breakfast & Brunch, Restaurants, Hotels & Travel, Bed & Breakfast"
24500,gxBYzaHpOh-OHlEjQlBbRA,NC,28031,0,"Fast Food, Restaurants, Chicken Wings, Chicken Shop"
24501,MNkT4XwIrAEB4qcJd_VrlQ,NC,28212,1,"Imported Food, Restaurants, Butcher, Food, Ethnic Food, Grocery, Latin American, Specialty Food, Bakeries"
24502,_SYobJaPrMLkKwRK2ioJfA,NV,89103,1,"Chinese, Fast Food, Restaurants"
24503,PzdI7yM9GrufH6oavO6odg,AZ,85258,1,"Restaurants, Vegetarian, Asian Fusion, Chinese, Food Delivery Services, Food, Event Planning & Services, Caterers, Soup"
24504,Xg48Sufuhv5zaMDjTs4pYA,OH,44221,1,"Restaurants, Bars, American (Traditional), Nightlife"
24505,hovoWva_UjbnyLWEbnFvBw,OH,44224,1,"Restaurants, Thai"
24506,LVKaVJMW2VGu3OoFXU7Xng,AZ,85375,0,"Pizza, Sandwiches, Restaurants"
24507,iiuXldyDVwgtmFwo_pxSAg,NC,28273,1,"American (Traditional), Restaurants, Sports Bars, Chicken Wings, Burgers, Wigs, Shopping, Nightlife, Bars"
24508,3agFcwFCTbu5bshbG27Kdw,NV,89103,1,"Diners, American (Traditional), Breakfast & Brunch, Restaurants"
24509,SuQpsHxcxCAB8kxPEIXiBg,IL,61820,0,"Hot Dogs, Restaurants"
24510,ev4frBEgYDHiNZPcdYAIbA,PA,15275,1,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants"
24511,IrVTxR6Dk7TIh1DsrnzVTg,NV,89014,1,"American (New), Pubs, Arts & Entertainment, Casinos, Nightlife, Bars, Restaurants, Food, Breweries"
24512,YJHLpMUfmxiAduwwFp77cg,NC,28213,1,"Food, Fast Food, Burgers, Coffee & Tea, Restaurants"
24513,AxeQEz3-s9_1TyIo-G7UQw,NV,89104,0,"Restaurants, Thai, Barbeque"
24514,vDpBibajMMzu7kVGYM3Cdg,NC,28205,1,"Restaurants, Vegan, Vietnamese, Pizza"
24515,1UdRVfBlE3unETOu7BDCvw,NV,89139,0,"Korean, Restaurants, Sushi Bars, Japanese"
24516,FSr36oNo_aT3v3W5MvwlJQ,NC,28079,1,"Seafood, American (Traditional), Fast Food, Sandwiches, Chicken Wings, Restaurants, Cajun/Creole"
24517,7eJGceqlI4c9Yd2uXulBug,NV,89147,0,"Restaurants, Cafes"
24518,0ovtMLKwe1hQXf5mMuHUhg,NC,28134,1,"Home & Garden, Mattresses, Shopping, Restaurants, Furniture Stores"
24519,vEHMQwAwbV0n9ZWmk3zWWw,AZ,85012,0,"Delis, Restaurants, Food, Pizza, Bagels, Breakfast & Brunch"
24520,_9ivE0h8DdfEWqdSL8JU6g,OH,44119,1,"American (Traditional), Restaurants"
24521,qjuxlHtv_woIw9zPVWri5A,AZ,85086,0,"Food, Restaurants, Breakfast & Brunch, Desserts, Sandwiches, Coffee & Tea, Internet Cafes, Bakeries, Coffee Roasteries"
24522,AtZuw9MsU1lTdWo3DJAzWA,AZ,85042,1,"Gluten-Free, Restaurants, Pizza, Salad"
24523,DFp_5lZQt91lNwzWYKbCvg,NC,28054,1,"Restaurants, Diners, American (Traditional), Breakfast & Brunch"
24524,EiVYrgOqG3Y9Ef9_ApZi4A,OH,44145,1,"Italian, Restaurants"
24525,L1qCbC-FMbcCIt-LtqVIOQ,OH,44070,1,"Restaurants, Sandwiches, Salad, Pizza"
24526,mtpeEJ4mhs3DUninFgEE0Q,OH,44129,0,"Restaurants, Nightlife, Bars, Cafes, Lounges, Hookah Bars"
24527,WaAg_R-hEyo5kab4t5fHoQ,AZ,85248,0,"Restaurants, American (New), Wine Bars, Nightlife, Bars, Cocktail Bars"
24528,lXE09qNzIeqgVLJGsylEXg,WI,53562,1,"Mexican, Restaurants, Salad"
24529,TokG1L02Eic6gHRFa0gFYQ,OH,44143,0,"Delis, Restaurants"
24530,FgNgBLayRFm6H6Qr66ecbQ,PA,15241,1,"Restaurants, Burgers, American (Traditional)"
24531,aRmNacukkGh7n_geAbb7oA,OH,44145,0,"Pizza, Nightlife, American (New), Cafes, Bars, Restaurants, American (Traditional), Sports Bars"
24532,Wcw-xq_c89e4AaRsUtkaLw,WI,53703,1,"Breakfast & Brunch, Tex-Mex, Restaurants, Mexican"
24533,vHkWwZ7irzEmmHxfkSK0GQ,OH,44262,0,"Bakeries, Food, Restaurants, Cafes"
24534,sYmGrCydqABvGmundtZ6gg,AZ,85004,1,"Restaurants, Pizza, Chicken Wings, Sandwiches"
24535,kz4razShIa8Z09qRKjJZaw,AZ,85233,0,"Mexican, Restaurants, Barbeque"
